order_id,product_id,quantity,discount,sales_amount,cost_amount,profit_amount
ORD005085,PRD00263,1,0.0,409.81,278.67,131.14
ORD026661,PRD00111,1,0.0,3598.95,2447.29,1151.66
ORD025822,PRD00216,1,0.0,21979.75,14946.23,7033.52
ORD035151,PRD00056,1,0.15,26812.61,21450.09,5362.52
ORD033340,PRD00247,1,0.0,5391.07,3665.93,1725.14
ORD001436,PRD00317,1,0.0,952.3,647.56,304.74
ORD013282,PRD00367,1,0.15,6246.17,4996.94,1249.23
ORD042208,PRD00384,2,0.05,8666.94,6203.71,2463.23
ORD021737,PRD00181,1,0.0,12416.6,8443.29,3973.31
ORD029258,PRD00114,1,0.0,1841.65,1252.32,589.33
ORD044487,PRD00223,1,0.1,15894.79,12009.4,3885.39
ORD047518,PRD00465,1,0.1,764.18,577.38,186.8
ORD010707,PRD00326,3,0.2,61.13,51.96,9.17
ORD005446,PRD00240,1,0.15,11736.54,9389.23,2347.31
ORD001008,PRD00083,1,0.0,56733.81,38578.99,18154.82
ORD031576,PRD00368,3,0.0,24578.43,16713.33,7865.1
ORD037312,PRD00390,1,0.0,1732.09,1177.82,554.27
ORD012988,PRD00345,1,0.0,14199.76,9655.84,4543.92
ORD007010,PRD00258,3,0.0,1824.48,1240.65,583.83
ORD031967,PRD00248,5,0.15,25733.45,20586.76,5146.69
ORD034833,PRD00275,3,0.1,689.63,521.06,168.57
ORD001137,PRD00046,1,0.0,53445.36,36342.84,17102.52
ORD030221,PRD00480,1,0.0,719.66,489.37,230.29
ORD021728,PRD00081,1,0.05,13847.17,9911.66,3935.51
ORD010178,PRD00482,3,0.0,4261.84,4074.04,187.8
ORD033063,PRD00462,1,0.0,1871.34,1272.51,598.83
ORD026124,PRD00340,2,0.05,10941.36,7831.71,3109.65
ORD026589,PRD00065,1,0.0,40504.72,27543.21,12961.51
ORD057933,PRD00033,1,0.0,73500.55,49980.37,23520.18
ORD048846,PRD00178,1,0.0,8884.76,6041.64,2843.12
ORD018788,PRD00109,1,0.0,4592.14,3122.66,1469.48
ORD026706,PRD00274,1,0.15,204.6,163.68,40.92
ORD036767,PRD00485,1,0.0,2409.89,1638.73,771.16
ORD042535,PRD00393,2,0.1,2347.0,1773.29,573.71
ORD036510,PRD00448,1,0.2,769.97,654.47,115.5
ORD011701,PRD00308,1,0.0,593.9,403.85,190.05
ORD022891,PRD00430,2,0.0,4261.84,2997.06,1264.78
ORD002720,PRD00254,1,0.0,465.2,316.34,148.86
ORD040330,PRD00383,1,0.05,6309.67,4516.4,1793.27
ORD012714,PRD00495,1,0.05,352.15,252.06,100.09
ORD047639,PRD00158,1,0.0,3494.95,2376.57,1118.38
ORD054303,PRD00438,1,0.05,2206.77,1579.59,627.18
ORD049139,PRD00388,3,0.05,2601.25,1861.95,739.3
ORD002809,PRD00176,1,0.0,21605.7,14691.88,6913.82
ORD009018,PRD00306,1,0.0,467.01,317.57,149.44
ORD049709,PRD00152,3,0.0,8566.689999999999,9592.45,-1025.76
ORD048875,PRD00131,1,0.0,2959.94,2012.76,947.18
ORD022535,PRD00238,2,0.0,11501.36,7820.92,3680.44
ORD053948,PRD00390,1,0.2,1385.67,1177.82,207.85
ORD002470,PRD00307,1,0.15,415.48,332.38,83.1
ORD020671,PRD00062,1,0.15,35796.49,28637.19,7159.3
ORD046250,PRD00443,1,0.05,2049.31,1466.88,582.43
ORD026293,PRD00250,1,0.1,174.9,132.14,42.76
ORD032089,PRD00237,1,0.1,15079.59,11393.47,3686.12
ORD051757,PRD00147,3,0.0,2318.28,1576.43,741.85
ORD033131,PRD00239,1,0.0,7108.32,4833.66,2274.66
ORD039693,PRD00222,1,0.0,10628.71,7227.52,3401.19
ORD018089,PRD00448,1,0.05,914.34,654.47,259.87
ORD031291,PRD00052,1,0.0,1582.99,1076.43,506.56
ORD047457,PRD00077,1,0.3,33527.35,32569.42,957.93
ORD002140,PRD00493,2,0.0,3904.88,2655.32,1249.56
ORD019624,PRD00301,1,0.1,584.53,441.65,142.88
ORD051536,PRD00301,5,0.0,1893.83,2208.23,-314.4
ORD007315,PRD00144,1,0.05,3906.85,2796.48,1110.37
ORD020696,PRD00151,2,0.1,1538.08,1162.11,375.97
ORD058630,PRD00096,1,0.0,4974.38,3382.58,1591.8
ORD034081,PRD00149,1,0.05,1708.57,1222.98,485.59
ORD026573,PRD00293,1,0.0,825.92,561.63,264.29
ORD053083,PRD00478,2,0.0,1684.34,1145.35,538.99
ORD006184,PRD00073,1,0.3,7371.62,7161.01,210.61
ORD030562,PRD00267,1,0.0,1013.93,689.47,324.46
ORD011304,PRD00141,2,0.15,5642.32,4513.85,1128.47
ORD001592,PRD00143,1,0.0,2123.79,1444.18,679.61
ORD059983,PRD00302,3,0.1,1893.83,2442.45,-548.62
ORD018547,PRD00079,2,0.2,122171.46,103845.74,18325.72
ORD002397,PRD00305,1,0.2,338.93,288.09,50.84
ORD049470,PRD00045,3,0.15,64612.95,51690.36,12922.59
ORD009517,PRD00326,2,0.0,50.94,34.64,16.3
ORD038002,PRD00386,1,0.2,8822.74,7499.33,1323.41
ORD059220,PRD00262,1,0.05,658.84,471.59,187.25
ORD021453,PRD00066,1,0.0,69580.09,47314.46,22265.63
ORD020421,PRD00250,1,0.0,194.33,132.14,62.19
ORD041756,PRD00355,1,0.0,2244.21,1526.06,718.15
ORD003021,PRD00243,2,0.0,40050.36,27234.24,12816.12
ORD009904,PRD00057,1,0.1,19563.16,14781.05,4782.11
ORD040997,PRD00489,1,0.0,612.62,416.58,196.04
ORD029126,PRD00486,1,0.05,2164.33,1549.2,615.13
ORD041874,PRD00021,2,0.0,145251.22,112125.31,33125.91
ORD046682,PRD00187,1,0.05,475.42,340.3,135.12
ORD005296,PRD00384,2,0.0,9123.1,6203.71,2919.39
ORD021755,PRD00263,1,0.0,409.81,278.67,131.14
ORD014664,PRD00178,3,0.0,26654.28,18124.91,8529.37
ORD004134,PRD00384,1,0.0,4561.55,3101.85,1459.7
ORD033743,PRD00409,1,0.1,8749.04,6610.39,2138.65
ORD040060,PRD00465,1,0.0,849.09,577.38,271.71
ORD025560,PRD00394,2,0.1,7543.13,5699.26,1843.87
ORD015586,PRD00345,1,0.0,14199.76,9655.84,4543.92
ORD050107,PRD00078,1,0.2,19539.58,16608.64,2930.94
ORD058763,PRD00218,1,0.15,10670.89,8536.71,2134.18
ORD042521,PRD00449,1,0.15,143.28,114.63,28.65
ORD046543,PRD00123,1,0.0,1572.18,1069.08,503.1
ORD029193,PRD00303,1,0.15,763.18,610.54,152.64
ORD028842,PRD00382,1,0.1,3413.41,2579.02,834.39
ORD025932,PRD00392,1,0.15,5615.63,4492.5,1123.13
ORD023266,PRD00477,1,0.0,989.23,672.68,316.55
ORD037785,PRD00109,1,0.05,4362.53,3122.66,1239.87
ORD017603,PRD00090,1,0.0,1476.42,1003.97,472.45
ORD032285,PRD00397,1,0.1,7101.76,5365.77,1735.99
ORD058332,PRD00107,2,0.1,3580.15,2705.0,875.15
ORD043643,PRD00121,2,0.0,7424.72,5048.81,2375.91
ORD023875,PRD00123,1,0.0,1572.18,1069.08,503.1
ORD046008,PRD00101,1,0.1,1609.96,1216.42,393.54
ORD018025,PRD00091,1,0.05,2039.6,1459.93,579.67
ORD017675,PRD00280,1,0.15,80.56,64.45,16.11
ORD044642,PRD00028,1,0.0,14881.59,10119.48,4762.11
ORD017765,PRD00491,1,0.0,2167.54,1473.93,693.61
ORD034702,PRD00372,1,0.0,13727.25,9334.53,4392.72
ORD037444,PRD00224,1,0.0,15507.76,10545.28,4962.48
ORD033661,PRD00164,1,0.0,2567.33,1745.78,821.55
ORD007288,PRD00244,1,0.0,12888.61,8764.25,4124.36
ORD054029,PRD00317,1,0.0,952.3,647.56,304.74
ORD007907,PRD00480,1,0.0,719.66,489.37,230.29
ORD028832,PRD00182,4,0.1,43446.810000000005,39092.11,4354.7
ORD024579,PRD00233,2,0.0,4160.98,2829.47,1331.51
ORD047320,PRD00122,1,0.0,3658.31,2487.65,1170.66
ORD056465,PRD00043,1,0.0,21939.8,14919.06,7020.74
ORD026686,PRD00424,1,0.1,1074.94,812.18,262.76
ORD025426,PRD00465,1,0.0,849.09,577.38,271.71
ORD018851,PRD00465,1,0.05,806.64,577.38,229.26
ORD007658,PRD00354,1,0.15,10606.81,8485.45,2121.36
ORD042875,PRD00394,1,0.0,4190.63,2849.63,1341.0
ORD026173,PRD00003,1,0.0,14102.7,9589.84,4512.86
ORD030449,PRD00036,1,0.05,22872.11,16371.62,6500.49
ORD018298,PRD00142,1,0.0,3290.73,2237.7,1053.03
ORD011363,PRD00318,1,0.1,180.0,136.0,44.0
ORD046601,PRD00024,1,0.0,44749.6,30429.73,14319.87
ORD051889,PRD00387,1,0.05,7757.9,5553.02,2204.88
ORD000727,PRD00223,1,0.2,14128.7,12009.4,2119.3
ORD007215,PRD00104,1,0.0,3454.05,2348.75,1105.3
ORD008246,PRD00311,1,0.0,427.92,290.99,136.93
ORD050949,PRD00432,1,0.0,2478.35,1685.28,793.07
ORD015877,PRD00380,2,0.0,1692.98,1151.23,541.75
ORD052998,PRD00375,1,0.0,1731.8,1177.62,554.18
ORD014200,PRD00169,1,0.0,13827.87,9402.95,4424.92
ORD055555,PRD00264,1,0.3,98.07,95.27,2.8
ORD043514,PRD00498,1,0.05,1460.63,1045.51,415.12
ORD027377,PRD00102,1,0.05,2046.72,1465.02,581.7
ORD017321,PRD00041,4,0.0,14556.32,9898.3,4658.02
ORD051418,PRD00159,1,0.2,627.03,532.98,94.05
ORD049977,PRD00097,2,0.0,8566.689999999999,6255.7,2310.99
ORD040043,PRD00471,1,0.05,451.13,322.91,128.22
ORD011594,PRD00043,3,0.0,65819.4,44757.19,21062.21
ORD034158,PRD00113,1,0.05,703.77,503.75,200.02
ORD036333,PRD00326,1,0.0,25.47,17.32,8.15
ORD041845,PRD00206,2,0.0,24225.32,16473.22,7752.1
ORD038198,PRD00342,1,0.05,7585.84,5429.87,2155.97
ORD015935,PRD00106,1,0.0,4288.6,2916.25,1372.35
ORD048989,PRD00222,1,0.05,10097.27,7227.52,2869.75
ORD056980,PRD00097,1,0.05,4369.79,3127.85,1241.94
ORD014900,PRD00338,1,0.2,5189.79,4411.32,778.47
ORD024263,PRD00175,5,0.0,11515.3,7830.4,3684.9
ORD048281,PRD00222,1,0.0,10628.71,7227.52,3401.19
ORD014562,PRD00313,1,0.0,565.17,384.32,180.85
ORD034637,PRD00348,1,0.1,8941.21,6755.58,2185.63
ORD029758,PRD00011,3,0.2,145251.22,136587.32,8663.9
ORD040971,PRD00362,1,0.0,9418.24,6404.4,3013.84
ORD056639,PRD00495,1,0.0,370.68,252.06,118.62
ORD058808,PRD00431,3,0.1,4261.84,4618.62,-356.78
ORD000807,PRD00400,1,0.1,11484.36,8677.07,2807.29
ORD037574,PRD00387,1,0.1,7349.59,5553.02,1796.57
ORD041899,PRD00093,1,0.0,3011.03,2047.5,963.53
ORD045029,PRD00489,1,0.1,551.36,416.58,134.78
ORD059614,PRD00456,1,0.0,2133.78,1450.97,682.81
ORD018521,PRD00021,1,0.0,82445.08,56062.65,26382.43
ORD043195,PRD00206,2,0.0,24225.32,16473.22,7752.1
ORD031884,PRD00471,1,0.0,474.87,322.91,151.96
ORD009156,PRD00078,1,0.0,24424.47,16608.64,7815.83
ORD023896,PRD00459,1,0.0,512.78,348.69,164.09
ORD057209,PRD00365,2,0.0,3691.1,2509.95,1181.15
ORD015153,PRD00405,1,0.0,1938.88,1318.44,620.44
ORD004495,PRD00255,1,0.0,1012.04,688.19,323.85
ORD035401,PRD00247,3,0.0,16173.21,10997.78,5175.43
ORD047055,PRD00034,1,0.05,8562.87,6129.21,2433.66
ORD059216,PRD00441,2,0.0,2369.5,1611.26,758.24
ORD025281,PRD00004,1,0.0,29030.86,19740.98,9289.88
ORD057776,PRD00381,3,0.15,7362.08,5889.66,1472.42
ORD040601,PRD00135,1,0.0,3887.58,2643.55,1244.03
ORD053541,PRD00114,1,0.1,1657.48,1252.32,405.16
ORD047038,PRD00289,2,0.0,1893.83,1355.88,537.95
ORD032914,PRD00466,1,0.0,685.78,466.33,219.45
ORD055620,PRD00077,1,0.0,47896.21,32569.42,15326.79
ORD032414,PRD00434,1,0.0,1305.6,887.81,417.79
ORD024952,PRD00084,2,0.0,3469.04,2358.95,1110.09
ORD033934,PRD00014,1,0.05,2007.61,1437.02,570.59
ORD044461,PRD00490,1,0.0,2176.77,1480.2,696.57
ORD002051,PRD00023,1,0.0,78437.36,53337.4,25099.96
ORD020145,PRD00207,1,0.15,12693.93,10155.15,2538.78
ORD032734,PRD00004,1,0.0,29030.86,19740.98,9289.88
ORD010817,PRD00194,1,0.05,22776.99,16303.53,6473.46
ORD012677,PRD00258,1,0.0,608.16,413.55,194.61
ORD053588,PRD00402,1,0.0,14169.23,9635.08,4534.15
ORD003431,PRD00246,1,0.05,2180.35,1560.67,619.68
ORD024575,PRD00064,2,0.15,35633.34,28506.67,7126.67
ORD058994,PRD00325,1,0.15,763.48,610.78,152.7
ORD039838,PRD00454,1,0.05,1363.83,976.21,387.62
ORD037130,PRD00432,2,0.0,4261.84,3370.56,891.28
ORD010617,PRD00062,1,0.0,42113.52,28637.19,13476.33
ORD058607,PRD00121,1,0.0,3712.36,2524.4,1187.96
ORD018156,PRD00453,2,0.0,2898.6,1971.05,927.55
ORD019896,PRD00016,2,0.0,40788.62,27736.26,13052.36
ORD033040,PRD00118,1,0.0,3918.74,2664.74,1254.0
ORD012985,PRD00163,1,0.0,1800.09,1224.06,576.03
ORD008437,PRD00003,1,0.0,14102.7,9589.84,4512.86
ORD051185,PRD00280,1,0.0,94.78,64.45,30.33
ORD029630,PRD00144,1,0.05,3906.85,2796.48,1110.37
ORD045085,PRD00370,1,0.1,13291.52,10042.48,3249.04
ORD041774,PRD00383,1,0.0,6641.76,4516.4,2125.36
ORD030587,PRD00162,5,0.0,8566.689999999999,16337.34,-7770.65
ORD003811,PRD00213,1,0.0,23630.13,16068.49,7561.64
ORD013920,PRD00034,1,0.0,9013.55,6129.21,2884.34
ORD048544,PRD00439,3,0.05,1957.47,1401.13,556.34
ORD029970,PRD00115,1,0.0,1646.03,1119.3,526.73
ORD027789,PRD00297,1,0.15,562.18,449.75,112.43
ORD009997,PRD00370,2,0.0,26978.425000000003,20084.97,6893.46
ORD029431,PRD00312,1,0.0,424.18,288.44,135.74
ORD037115,PRD00244,1,0.0,12888.61,8764.25,4124.36
ORD000546,PRD00434,2,0.0,2611.2,1775.62,835.58
ORD052394,PRD00410,1,0.1,3208.37,2424.1,784.27
ORD058083,PRD00429,1,0.0,683.77,464.96,218.81
ORD008503,PRD00161,1,0.15,3832.52,3066.02,766.5
ORD044482,PRD00015,1,0.0,68905.19,46855.53,22049.66
ORD009324,PRD00091,1,0.05,2039.6,1459.93,579.67
ORD013738,PRD00408,1,0.0,12691.4,8630.15,4061.25
ORD028688,PRD00473,1,0.1,1607.14,1214.28,392.86
ORD048289,PRD00471,1,0.1,427.38,322.91,104.47
ORD027346,PRD00076,2,0.0,42629.66,28988.17,13641.49
ORD007565,PRD00350,1,0.1,397.55,300.37,97.18
ORD050073,PRD00467,1,0.0,2055.58,1397.79,657.79
ORD015318,PRD00416,1,0.15,1004.04,803.23,200.81
ORD054621,PRD00196,1,0.0,4407.23,2996.92,1410.31
ORD044548,PRD00323,2,0.1,741.47,560.22,181.25
ORD006641,PRD00245,1,0.0,1713.79,1165.38,548.41
ORD028536,PRD00414,1,0.0,11106.9,7552.69,3554.21
ORD056847,PRD00085,3,0.0,8566.689999999999,6862.29,1704.4
ORD040999,PRD00072,1,0.0,71367.49,48529.89,22837.6
ORD012652,PRD00104,1,0.0,3454.05,2348.75,1105.3
ORD023511,PRD00213,1,0.0,23630.13,16068.49,7561.64
ORD020663,PRD00271,1,0.05,569.13,407.37,161.76
ORD031706,PRD00470,1,0.1,2100.06,1586.71,513.35
ORD002984,PRD00215,2,0.05,43446.810000000005,32450.17,10996.64
ORD029867,PRD00076,1,0.0,21314.83,14494.08,6820.75
ORD016515,PRD00385,1,0.15,5133.69,4106.96,1026.73
ORD013410,PRD00255,2,0.0,1893.83,1376.37,517.46
ORD057133,PRD00031,3,0.0,145251.22,126962.11,18289.11
ORD030908,PRD00471,4,0.0,1899.48,1291.65,607.83
ORD035436,PRD00377,5,0.0,19363.0,13166.84,6196.16
ORD056291,PRD00131,1,0.0,2959.94,2012.76,947.18
ORD052376,PRD00164,1,0.05,2438.96,1745.78,693.18
ORD009375,PRD00082,1,0.05,47288.4,33848.54,13439.86
ORD024078,PRD00292,1,0.05,421.25,301.53,119.72
ORD021777,PRD00353,1,0.0,14832.61,10086.17,4746.44
ORD000615,PRD00410,1,0.0,3564.86,2424.1,1140.76
ORD052714,PRD00313,1,0.2,452.14,384.32,67.82
ORD017851,PRD00099,2,0.0,8566.689999999999,6586.81,1979.88
ORD037266,PRD00402,1,0.05,13460.77,9635.08,3825.69
ORD019427,PRD00317,1,0.05,904.68,647.56,257.12
ORD025511,PRD00368,1,0.0,8192.81,5571.11,2621.7
ORD051572,PRD00172,1,0.0,21698.21,14754.78,6943.43
ORD054238,PRD00271,1,0.2,479.26,407.37,71.89
ORD036063,PRD00343,2,0.0,12201.46,8296.99,3904.47
ORD006738,PRD00039,1,0.05,40354.4,28885.26,11469.14
ORD034269,PRD00109,4,0.05,8566.689999999999,12490.62,-3923.93
ORD029399,PRD00236,1,0.0,10408.61,7077.85,3330.76
ORD041787,PRD00290,1,0.15,181.14,144.91,36.23
ORD017906,PRD00025,1,0.1,30283.45,22880.83,7402.62
ORD059562,PRD00251,1,0.0,1076.34,731.91,344.43
ORD015024,PRD00483,1,0.1,1896.94,1433.24,463.7
ORD011123,PRD00238,1,0.05,5463.15,3910.46,1552.69
ORD004233,PRD00156,1,0.0,1474.33,1002.54,471.79
ORD024071,PRD00074,1,0.1,20399.72,15413.12,4986.6
ORD008821,PRD00463,1,0.05,1341.59,960.3,381.29
ORD037199,PRD00052,1,0.0,1582.99,1076.43,506.56
ORD044814,PRD00319,1,0.05,96.26,68.9,27.36
ORD016775,PRD00191,1,0.05,15018.28,10749.93,4268.35
ORD028922,PRD00392,1,0.0,6606.62,4492.5,2114.12
ORD019542,PRD00412,1,0.1,5540.41,4186.09,1354.32
ORD056277,PRD00419,1,0.1,817.73,617.84,199.89
ORD022298,PRD00202,1,0.1,21172.62,15997.09,5175.53
ORD012183,PRD00323,1,0.1,370.74,280.11,90.63
ORD041361,PRD00108,1,0.05,2158.77,1545.23,613.54
ORD004807,PRD00150,5,0.0,8566.689999999999,6460.95,2105.74
ORD029712,PRD00264,1,0.0,140.1,95.27,44.83
ORD059305,PRD00196,1,0.05,4186.87,2996.92,1189.95
ORD027936,PRD00312,1,0.0,424.18,288.44,135.74
ORD057391,PRD00427,2,0.0,634.62,431.54,203.08
ORD046618,PRD00472,1,0.15,668.66,534.93,133.73
ORD057197,PRD00079,1,0.1,68721.44,51922.87,16798.57
ORD025065,PRD00223,1,0.05,16777.84,12009.4,4768.44
ORD053146,PRD00290,1,0.0,213.11,144.91,68.2
ORD011919,PRD00173,3,0.0,43446.810000000005,35870.83,7575.98
ORD054540,PRD00132,1,0.0,366.66,249.33,117.33
ORD055762,PRD00056,1,0.0,31544.25,21450.09,10094.16
ORD015897,PRD00177,1,0.2,18953.37,16110.36,2843.01
ORD005320,PRD00321,2,0.1,296.86,224.29,72.57
ORD039888,PRD00091,1,0.05,2039.6,1459.93,579.67
ORD002422,PRD00460,1,0.0,2185.89,1486.41,699.48
ORD054757,PRD00480,1,0.0,719.66,489.37,230.29
ORD001751,PRD00050,1,0.0,10243.47,6965.56,3277.91
ORD011345,PRD00396,3,0.0,6542.67,4449.02,2093.65
ORD051861,PRD00484,1,0.0,1653.21,1124.18,529.03
ORD012255,PRD00442,3,0.0,4095.36,2784.84,1310.52
ORD000339,PRD00354,1,0.0,12478.6,8485.45,3993.15
ORD024792,PRD00011,1,0.05,63606.84,45529.11,18077.73
ORD044624,PRD00014,2,0.0,4226.54,2874.05,1352.49
ORD001342,PRD00254,1,0.0,465.2,316.34,148.86
ORD057135,PRD00278,1,0.0,587.75,399.67,188.08
ORD028471,PRD00149,1,0.0,1798.5,1222.98,575.52
ORD036409,PRD00131,1,0.3,2071.96,2012.76,59.2
ORD049482,PRD00417,1,0.0,2192.89,1491.17,701.72
ORD021521,PRD00138,1,0.15,435.17,348.14,87.03
ORD035773,PRD00190,1,0.3,12212.12,11863.21,348.91
ORD006961,PRD00411,1,0.0,13292.11,9038.63,4253.48
ORD004091,PRD00203,1,0.0,15412.31,10480.37,4931.94
ORD049083,PRD00369,1,0.1,3048.17,2303.06,745.11
ORD026213,PRD00117,1,0.0,1992.26,1354.74,637.52
ORD051475,PRD00201,1,0.1,3808.85,2877.8,931.05
ORD023052,PRD00180,1,0.1,5730.85,4329.97,1400.88
ORD023394,PRD00082,1,0.2,39821.81,33848.54,5973.27
ORD020582,PRD00223,4,0.0,43446.810000000005,48037.59,-4590.78
ORD019934,PRD00415,2,0.1,16731.32,12641.44,4089.88
ORD009651,PRD00257,1,0.0,579.28,393.91,185.37
ORD041132,PRD00206,1,0.0,12112.66,8236.61,3876.05
ORD020588,PRD00010,1,0.0,82795.44,56300.9,26494.54
ORD034021,PRD00292,2,0.0,886.84,603.05,283.79
ORD028146,PRD00268,1,0.0,504.27,342.9,161.37
ORD045187,PRD00397,1,0.05,7496.3,5365.77,2130.53
ORD024355,PRD00010,2,0.0,145251.22,112601.8,32649.42
ORD013351,PRD00344,1,0.0,1678.38,1141.3,537.08
ORD059371,PRD00222,1,0.05,10097.27,7227.52,2869.75
ORD055338,PRD00142,1,0.05,3126.19,2237.7,888.49
ORD018024,PRD00176,1,0.0,21605.7,14691.88,6913.82
ORD009131,PRD00225,2,0.0,29659.1,20168.19,9490.91
ORD000061,PRD00239,1,0.05,6752.9,4833.66,1919.24
ORD034009,PRD00370,3,0.15,26978.425000000003,30127.45,-3149.02
ORD054913,PRD00240,3,0.0,41423.07,28167.69,13255.38
ORD037905,PRD00294,2,0.0,929.58,632.11,297.47
ORD035112,PRD00357,2,0.2,17724.67,15065.97,2658.7
ORD015049,PRD00481,1,0.2,239.58,203.65,35.93
ORD034889,PRD00189,5,0.3,43446.810000000005,84406.77,-40959.96
ORD001525,PRD00114,1,0.1,1657.48,1252.32,405.16
ORD040386,PRD00160,1,0.0,2633.33,1790.66,842.67
ORD032922,PRD00237,2,0.0,33510.2,22786.94,10723.26
ORD047305,PRD00188,1,0.1,7381.76,5577.33,1804.43
ORD000482,PRD00343,1,0.05,5795.69,4148.5,1647.19
ORD038891,PRD00342,1,0.15,6787.34,5429.87,1357.47
ORD045421,PRD00024,1,0.15,38037.16,30429.73,7607.43
ORD024059,PRD00409,1,0.0,9721.16,6610.39,3110.77
ORD056254,PRD00496,1,0.0,2420.37,1645.85,774.52
ORD012113,PRD00002,1,0.15,56519.75,45215.8,11303.95
ORD015851,PRD00239,1,0.0,7108.32,4833.66,2274.66
ORD031988,PRD00068,1,0.0,73102.0,49709.36,23392.64
ORD001763,PRD00115,1,0.0,1646.03,1119.3,526.73
ORD048595,PRD00275,1,0.0,255.42,173.69,81.73
ORD048276,PRD00401,1,0.15,8289.73,6631.78,1657.95
ORD008943,PRD00487,3,0.0,3070.5,2087.94,982.56
ORD040484,PRD00363,2,0.0,11072.64,7529.4,3543.24
ORD021793,PRD00388,1,0.0,912.72,620.65,292.07
ORD023864,PRD00305,1,0.0,423.66,288.09,135.57
ORD055365,PRD00379,1,0.0,6154.47,4185.04,1969.43
ORD029078,PRD00112,2,0.05,8487.28,6075.11,2412.17
ORD004854,PRD00254,1,0.0,465.2,316.34,148.86
ORD002712,PRD00347,1,0.0,14687.11,9987.23,4699.88
ORD023151,PRD00257,1,0.0,579.28,393.91,185.37
ORD053303,PRD00047,5,0.0,145251.22,133784.42,11466.8
ORD028770,PRD00328,1,0.3,300.08,291.51,8.57
ORD050486,PRD00174,1,0.0,22318.94,15176.88,7142.06
ORD058595,PRD00397,1,0.05,7496.3,5365.77,2130.53
ORD031464,PRD00030,1,0.15,1854.46,1483.57,370.89
ORD011047,PRD00436,1,0.0,1959.76,1332.64,627.12
ORD024763,PRD00465,1,0.0,849.09,577.38,271.71
ORD025713,PRD00044,1,0.05,17153.53,12278.32,4875.21
ORD006820,PRD00469,1,0.0,2108.14,1433.54,674.6
ORD024064,PRD00238,3,0.05,16389.44,11731.39,4658.05
ORD054568,PRD00094,2,0.1,2485.98,1878.3,607.68
ORD053003,PRD00228,2,0.1,28129.27,21253.22,6876.05
ORD057493,PRD00175,2,0.0,4606.12,3132.16,1473.96
ORD053277,PRD00444,1,0.0,699.99,475.99,224.0
ORD013082,PRD00479,1,0.0,667.9,454.17,213.73
ORD021875,PRD00157,1,0.0,4674.49,3178.65,1495.84
ORD011556,PRD00007,1,0.0,16405.16,11155.51,5249.65
ORD021173,PRD00441,1,0.0,1184.75,805.63,379.12
ORD019251,PRD00183,2,0.1,5604.79,4234.73,1370.06
ORD050539,PRD00025,2,0.0,67296.56,45761.66,21534.9
ORD038710,PRD00315,2,0.2,1186.43,1008.47,177.96
ORD035836,PRD00113,1,0.0,740.81,503.75,237.06
ORD059470,PRD00398,1,0.0,13113.12,8916.92,4196.2
ORD051834,PRD00026,1,0.0,50286.68,34194.94,16091.74
ORD029374,PRD00178,5,0.0,43446.810000000005,30208.18,13238.63
ORD024028,PRD00155,1,0.0,4955.36,3369.64,1585.72
ORD035797,PRD00204,1,0.0,21941.08,14919.93,7021.15
ORD035738,PRD00168,1,0.1,20958.27,15835.14,5123.13
ORD011665,PRD00205,3,0.15,2174.97,1739.98,434.99
ORD059053,PRD00231,1,0.0,24504.79,16663.26,7841.53
ORD027530,PRD00181,3,0.15,31662.33,25329.86,6332.47
ORD008647,PRD00109,1,0.05,4362.53,3122.66,1239.87
ORD047925,PRD00374,3,0.0,26978.425000000003,20039.41,6939.02
ORD055289,PRD00319,2,0.0,202.66,137.81,64.85
ORD046829,PRD00137,1,0.15,446.19,356.95,89.24
ORD030988,PRD00066,1,0.15,59143.08,47314.46,11828.62
ORD057954,PRD00031,1,0.1,56012.7,42320.7,13692.0
ORD004264,PRD00421,1,0.0,2190.38,1489.46,700.92
ORD029403,PRD00437,1,0.15,1353.7,1082.96,270.74
ORD017030,PRD00267,1,0.1,912.54,689.47,223.07
ORD015647,PRD00189,1,0.0,24825.52,16881.35,7944.17
ORD040761,PRD00111,1,0.0,3598.95,2447.29,1151.66
ORD051227,PRD00399,1,0.0,11421.44,7766.58,3654.86
ORD016726,PRD00157,1,0.05,4440.77,3178.65,1262.12
ORD040810,PRD00168,1,0.15,19793.92,15835.14,3958.78
ORD048757,PRD00351,1,0.15,7314.94,5851.95,1462.99
ORD001623,PRD00401,1,0.05,9264.99,6631.78,2633.21
ORD012876,PRD00489,2,0.0,1225.24,833.16,392.08
ORD056294,PRD00346,1,0.0,13476.74,9164.18,4312.56
ORD031897,PRD00324,1,0.15,610.05,488.04,122.01
ORD022181,PRD00356,1,0.15,11441.41,9153.13,2288.28
ORD039953,PRD00217,2,0.05,17255.4,12351.23,4904.17
ORD059892,PRD00075,4,0.0,145251.22,227125.77,-81874.55
ORD031654,PRD00289,5,0.1,1893.83,3389.7,-1495.87
ORD057385,PRD00356,1,0.2,10768.38,9153.13,1615.25
ORD038244,PRD00142,1,0.0,3290.73,2237.7,1053.03
ORD026666,PRD00186,3,0.0,39909.33,27138.34,12770.99
ORD031890,PRD00127,2,0.0,2852.48,1939.69,912.79
ORD056134,PRD00187,1,0.0,500.44,340.3,160.14
ORD016459,PRD00005,1,0.0,2728.12,1855.12,873.0
